#SETTING::shuffle->false
#SETTING::doGaps->true
#SETTING::infinite->false
#SETTING::autoCoinSpawn->false

#ALIAS::1->edu.kit.informatik.ragnarok.logic.gameelements.inanimate.Inanimate
#ALIAS::2->edu.kit.informatik.ragnarok.logic.gameelements.entities.enemies.slurp.Slurp
#ALIAS::10->edu.kit.informatik.ragnarok.logic.gameelements.entities.pickups.Coin
#ALIAS::20->edu.kit.informatik.ragnarok.logic.gameelements.entities.pickups.Life

{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	10	10	0}
{0	0	0	10	10	0	0	0	0}
{0	0	0	0	0	0	1	1	0}
{0	0	0	1	1	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	0}
}
{ 
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	10	10}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	1	1	0	0}
{0	0	0	0	1	1	1	0	0}
}
{ 
{0	0	0	0	0	0	0	1	1}
{0	0	0	0	0	0	0	0	1}
{0	0	0	0	0	0	10	10	0}
{0	0	10	10	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	1	1	0	0	0}
{1	1	0	0	1	1	0	0	0}
{1	1	0	0	1	1	0	0	0}
{1	1	0	0	1	1	0	0	0}
}
{ 
{1	1	1	1	1	1	1	1	1}
{1	0	0	2	0	2	0	0	1}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	1	0	1	0	0	0}
{1	0	0	0	2	0	0	0	1}
{1	0	1	1	0	1	1	0	1}
{1	0	10	10	0	10	10	0	1}
{1	1	1	1	1	1	1	1	1}
}
{ 
{0	0	1	1	1	1	1	0	0}
{0	0	0	1	1	1	0	0	0}
{0	0	0	1	1	1	0	0	0}
{0	0	0	0	1	0	0	0	0}
{0	0	0	0	1	0	0	0	0}
{1	0	0	0	10	0	0	0	0}
{1	0	0	0	0	0	0	0	0}
{1	10	2	0	0	0	2	10	1}
{1	1	0	0	1	0	0	1	1}
}
{ 
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	2	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	1	0	0	1	1	0	0}
{0	1	10	0	0	0	2	0	0}
{1	0	10	0	0	0	0	0	0}
{1	0	0	1	1	1	1	1	1}
}
{ 
{0	0	0	0	0	0	0	0	1}
{0	0	0	0	0	10	0	0	1}
{0	0	0	0	0	0	0	0	1}
{0	0	10	0	0	0	0	0	1}
{0	0	0	0	1	1	1	0	1}
{0	0	0	0	0	1	0	0	1}
{0	1	1	1	0	1	0	0	1}
{0	0	1	0	0	1	0	0	0}
{1	1	1	0	0	1	0	1	1}
}
{ 
{0	0	0	10	0	1	0	0	0}
{0	0	0	10	0	1	0	0	0}
{0	0	0	10	0	1	0	0	0}
{0	0	0	10	0	1	0	0	0}
{0	0	0	1	0	10	0	0	1}
{0	0	0	1	0	0	0	0	1}
{0	1	0	1	0	0	1	0	1}
{0	1	0	1	0	0	1	0	1}
{1	1	0	1	0	1	1	0	1}
}
{ 
{0	0	0	1	0	1	0	0	0}
{0	10	0	1	0	1	0	0	0}
{0	10	0	1	0	1	0	0	0}
{0	0	0	10	0	1	0	0	0}
{0	0	0	10	0	0	0	0	0}
{0	0	0	1	0	0	0	0	1}
{0	0	0	1	0	0	0	0	1}
{0	1	0	1	0	1	0	0	1}
{0	1	0	1	0	1	0	0	1}
}
{ 
{0	0	0	0	0	0	1	1	1}
{0	0	0	0	0	0	0	1	1}
{0	0	0	0	0	0	0	0	1}
{0	0	0	0	0	0	0	0	1}
{1	1	1	1	1	1	1	0	1}
{2	0	1	10	0	0	0	0	1}
{0	0	1	20	2	0	1	1	1}
{0	2	1	10	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{ 
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	1	1}
{1	1	1	10	10	1	1	1	1}
{1	1	0	0	0	0	1	1	1}
{0	0	0	0	0	0	0	0	0}
{0	0	1	0	0	1	0	1	1}
{0	0	1	0	0	1	0	10	10}
{1	1	1	0	0	1	1	1	1}
}
{ 
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	1	1}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
{10	10	10	10	10	10	10	10	10}
{1	1	1	1	1	1	1	1	1}
}
{ 
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	1	1}
{1	1	1	1	1	1	1	0	0}
{1	1	1	1	1	1	0	0	0}
{1	1	1	1	1	0	0	0	1}
{0	0	0	0	0	0	0	1	0}
{1	1	1	1	1	1	1	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{ 
{1	1	1	1	1	1	1	1	1}
{0	0	1	0	1	0	0	0	1}
{0	0	0	0	0	0	0	0	0}
{0	0	0	1	0	2	0	1	0}
{1	1	1	1	1	1	1	1	1}
{0	0	0	0	0	0	0	0	0}
{1	0	0	0	0	0	0	0	0}
{0	0	2	0	0	0	1	0	2}
{1	1	1	1	1	1	1	1	1}
}
{ 
{1	1	1	1	1	10	10	0	0}
{1	0	0	1	1	1	10	0	0}
{0	0	0	0	0	1	1	0	0}
{1	0	0	20	0	0	1	0	0}
{1	0	1	1	0	0	0	0	0}
{1	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	1	1	0}
{1	0	0	2	0	0	1	1	1}
{1	1	1	1	1	1	1	1	1}
}
{ 
{0	0	0	0	0	0	0	0	0}
{0	0	0	10	10	0	0	0	0}
{0	0	0	1	1	0	0	0	0}
{0	0	0	0	0	0	0	10	10}
{1	1	0	0	0	0	0	1	1}
{0	0	0	0	10	10	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{ 
{0	0	0	0	0	0	0	10	0}
{0	0	0	0	0	0	1	1	1}
{0	0	0	0	0	10	0	1	0}
{0	0	0	0	0	1	0	0	0}
{0	0	10	0	1	1	0	0	0}
{0	0	1	0	0	1	0	0	0}
{0	1	1	1	0	0	0	0	0}
{0	10	10	10	0	0	0	0	0}
{1	1	1	1	0	0	0	0	0}
}
{ 
{0	0	0	0	0	0	0	0	0}
{0	0	0	10	0	0	0	0	0}
{0	0	0	0	10	0	0	0	0}
{0	1	0	0	0	10	0	0	0}
{0	1	1	0	0	0	0	0	0}
{0	1	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	1	0	0}
{0	0	0	0	0	1	1	1	0}
}
{ 
{0	0	0	0	0	0	0	0	1}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	1	2	0}
{0	0	0	0	0	1	0	0	0}
{0	0	0	0	1	0	0	0	0}
{0	0	0	1	0	0	0	0	0}
{0	0	1	0	0	0	0	0	0}
{0	1	0	0	0	0	0	0	0}
{1	0	0	0	0	0	0	0	0}
}
{ 
{0	0	0	0	0	0	0	0	1}
{0	0	0	0	0	0	0	1	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	1	2	0	0}
{0	0	0	0	1	0	0	0	0}
{0	0	0	1	0	0	0	0	0}
{0	0	1	0	0	0	0	0	0}
{0	1	0	0	0	0	0	0	10}
{1	0	0	0	0	0	0	0	1}
}
{ 
{0	0	0	0	0	0	0	0	1}
{0	0	0	0	0	0	0	1	0}
{0	0	0	0	0	0	1	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	1	2	0	0	0}
{0	0	0	1	0	0	0	0	0}
{0	0	1	0	0	0	0	0	0}
{0	1	0	0	0	0	0	10	0}
{1	0	0	0	0	0	0	1	0}
}
{ 
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	1	1	0	1	1	0	0	0}
}
