#SETTING::shuffle->false
#SETTING::doGaps->true
#SETTING::infinite->false
#SETTING::autoCoinSpawn->false

#ALIAS::1->edu.kit.informatik.ragnarok.logic.gameelements.inanimate.Inanimate
#ALIAS::-2->edu.kit.informatik.ragnarok.logic.gameelements.type.Pickup
#ALIAS::-3->edu.kit.informatik.ragnarok.logic.gameelements.type.Enemy

{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	-2	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	0	1	1	1	1}
}

{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	1	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	1	0}
{0	0	0	1	0	-3	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	0	1	1	1	1}
}
