#SETTING::shuffle->false
#SETTING::doGaps->false
#SETTING::infinite->false
#SETTING::autoCoinSpawn->false

#ALIAS::1->Inanimate
#ALIAS::2->RektKiller
#ALIAS::10->Coin
#ALIAS::80->ToggleBox
#ALIAS::86->ClimbUpBox
#ALIAS::87->ReflectionBox


{
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	1	1}
{1	1	0	0	0	0	0	0	1	1}
{1	1	0	0	0	0	0	0	1	1}
{1	1	0	0	87	87	87	87	1	1}
}
{
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	87	87	87	87	1	1	1	1}
}
{
{1	87	0	0	0	0	0	0	0}
{1	87	0	0	0	0	0	0	0}
{1	87	0	0	87	1	1	0	0}
{1	87	0	0	87	1	1	0	0}
{1	87	0	0	87	1	1	0	0}
{0	0	0	0	87	1	1	0	0}
{0	0	0	0	87	1	1	0	0}
{0	0	0	0	87	1	1	0	0}
{1	1	1	1	1	1	1	0	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{87	87	87	87	1	1	0	0	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{87	87	0	0	0	87	87	0	0}
}
{
{0	0	0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0	0	0}
{0	1	0	0	0	0	0	0	0	0	0	1}
{1	1	0	0	0	0	0	0	0	0	1	1}
{1	1	0	0	0	0	0	0	0	0	1	1}
{1	1	0	0	0	0	0	0	0	0	1	1}
{1	1	80	80	80	80	80	80	80	80	1	1}
{1	1	0	0	0	87	87	0	0	0	1	1}
}
{
{0	0	1	1	1	1	87	87	87}
{0	0	87	0	0	80	0	0	0}
{0	0	87	0	0	80	0	0	0}
{0	0	87	0	0	87	87	87	87}
{0	0	87	0	0	87	0	0	0}
{0	0	87	2:0:2	0	87	0	0	0}
{0	0	87	0	0	87	0	0	0}
{0	0	0	0	0	87	0	0	0}
{1	1	1	1	1	1	0	0	0}
}
{
{87	87	87	87	87	87	87	87	87}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{87	87	87	80	80	87	87	87	87}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
}
{
{0	0	0	1	1	1	1	0	0}
{0	0	0	1	1	1	1	0	0}
{0	0	0	1	1	1	1	0	0}
{0	0	0	86	86	86	86	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	87	87	0	0	0	0	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	1	1	0}
{0	0	0	0	0	0	1	1	0}
{0	0	0	0	0	0	1	1	0}
{0	0	0	0	0	0	1	1	0}
{0	0	87	87	0	0	1	1	0}
}
