#SETTING::name->Take_a_lift
#SETTING::shuffle->false
#SETTING::doGaps->false
#SETTING::infinite->false
#SETTING::autoCoinSpawn->false

#ALIAS::1->Inanimate

#ALIAS::2->RektKiller
#ALIAS::6->Stacker

#ALIAS::10->DefaultCoin
#ALIAS::11->SuperCoin
#ALIAS::13->Life

#ALIAS::80->ToggleBox
#ALIAS::81->MovingBox
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	1	1	0}
{0	0	0	0	0	0	1	1	0}
{1	1	1	1	1	1	1	1	1}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	10	10	0	0	81:1	81:1	0	0}
{0	0	0	0	0	0	0	0	0}
{0	81:2	81:2	0	0	0	0	0	2:0:15}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	1	1	0	0}
{0	0	0	0	0	1	1	0	0}
{1	1	1	1	1	1	1	1	1}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	11	0	0	0	0	0	0	0}
{0	10	0	0	0	0	0	0	0}
{0	10	0	0	0	81:1	81:1	0	0}
{0	10	0	1	0	0	0	0	0}
{0	1	0	1	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{
{0	0	0	10	10	0	0	0	1}
{0	0	0	0	0	0	0	0	1}
{0	0	0	81:1	81:1	0	0	0	1}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	80}
{0	6	0	0	0	0	0	0	80}
{1	1	1	1	1	1	1	1	1}
}
{
{1	0	0	0	0	0	0	0	0}
{1	0	0	0	0	0	0	0	0}
{1	2:1:15	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{80	0	0	0	0	0	0	0	0}
{80	0	0	6	0	0	6	0	0}
{1	1	1	1	1	1	1	1	1}
}
{
{0	0	0	0	10	10	0	0	0}
{0	0	0	10	0	0	10	0	0}
{0	0	0	1	1	1	1	1	1}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{6	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	13	0	0	0	0	0}
{1	1	1	1	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	81:2	81:2}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	0	0	0	0	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	10	10	10	0	0	0	0	0}
{0	0	0	0	0	0	0	11	0}
{0	81:1	81:1	81:1	0	0	0	10	0}
{0	0	0	0	0	0	0	10	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	6	0}
{0	80	80	80	80	80	80	1	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	6	0	0	0}
{0	81:2	81:2	81:2	0	1	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	80	80	80	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	81:1	81:1	81:1}
{0	80	80	80	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
}
{
{0	80	0	0	0	0	0	80	0}
{0	80	0	0	0	0	0	80	0}
{0	80	0	0	0	0	0	80	0}
{0	80	0	0	0	0	0	80	0}
{0	80	0	81:1	81:1	81:1	0	80	0}
{0	80	0	0	0	0	0	80	0}
{0	80	0	0	0	0	0	80	0}
{0	80	0	0	0	0	0	80	0}
{0	80	0	0	0	0	0	80	0}
}
{
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	81:1	81:1	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{81:1	81:1	81:1	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
}
