#SETTING::shuffle->false
#SETTING::doGaps->false
#SETTING::infinite->false
#SETTING::autoCoinSpawn->false

#ALIAS::1->Inanimate
#ALIAS::2->RektKiller
#ALIAS::10->Coin
#ALIAS::80->ToggleBox
#ALIAS::81->MovingBox
#ALIAS::86->ClimbUpBox


{
{0	0	0	10	10	10	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	81:2	81:2	81:2	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{ 
{0	0	1	0	10	10	1	0	0}
{0	0	1	0	0	0	1	0	0}
{0	0	1	0	81:1:1	81:1:1	1	0	0}
{0	0	1	0	0	0	1	0	0}
{0	0	1	0	0	0	1	0	0}
{0	0	1	0	0	0	1	0	0}
{0	0	1	81:1	81:1	0	1	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{
{0	0	0	0	1	1	1	10	10}
{0	0	0	0	1	10	1	10	10}
{0	0	0	0	1	1	1	10	10}
{0	0	0	0	86	86	86	86	86}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	1}
{0	0	0	0	1	0	0	0	1}
{0	0	0	1	1	0	0	0	1}
{1	1	1	1	1	1	1	0	1}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{86	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{
{1	1	0	1	1	0	0	0	0}
{1	1	0	1	1	0	0	10	10}
{1	1	0	1	1	0	0	0	0}
{1	1	0	86	86	0	0	1	1}
{1	1	0	0	0	0	0	1	1}
{86	86	0	0	0	0	0	1	1}
{0	0	0	0	0	0	0	1	1}
{0	0	0	0	0	0	0	1	1}
{1	1	0	0	0	0	0	1	1}
}
{
{0	0	0	0	0	0	1	1	1}
{0	0	0	0	0	0	86	86	86}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	81	81	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
}
{
{1	0	0	0	0	0	0	0	0}
{86	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
