#SETTING::name->The_Nightmare_of_the_Rekt-Killer
#SETTING::shuffle->false
#SETTING::doGaps->true
#SETTING::infinite->false
#SETTING::autoCoinSpawn->false

#ALIAS::1->Inanimate
#ALIAS::10->DefaultCoin
#ALIAS::2->RektKiller

{
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	2	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	2	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{1	1	1	1	1	1	1	1	1 }
}
{
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	1	0 }
{0	1	0	0	0	1	0	1	0 }
{0	1	0	0	0	1	0	1	0 }
{1	1	1	1	1	1	1	1	1 }
}
{
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	2	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{0	0	0	0	0	0	0	0	0 }
{1	1	1	1	0	0	1	1	1 }
}
{
{0	0	0	0	0	0	0	0	0  }
{0	0	0	0	0	0	0	0	0  }
{0	0	0	0	0	0	0	0	0  }
{0	0	0	0	0	0	0	0	0  }
{0	0	0	0	0	0	0	0	0  }
{0	0	0	0	2	0	0	0	1  }
{0	0	0	0	1	1	0	0	1  }
{1	1	0	0	1	1	0	0	1  }
{1	1	1	1	1	1	1	1	1  }
}
{
{0	0	0	0	0	0	0	0	0   }
{0	0	0	0	0	0	0	0	0   }
{0	0	0	0	0	0	0	10	10  }
{0	0	0	0	0	0	0	0	0   }
{0	0	0	1	1	0	0	1	1   }
{1	0	0	1	1	0	0	0	0   }
{1	0	0	1	1	0	0	0	0   }
{1	0	0	1	1	0	0	0	0   }
{1	0	0	1	1	1	1	1	1   }
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	10	10	0	10	10	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	0	0	1	0	0	1	1}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{1	1	1	1	1	1	1	1	1}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	1	1	0	0	2	0	0}
{0	0	1	1	0	0	0	0	0}
{0	0	1	1	0	0	1	0	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	10	10	0	0	0}
{10	10	0	0	0	0	0	0	0}
{0	0	0	0	1	1	0	0	0}
{1	1	0	0	1	1	0	0	0}
{1	1	0	0	0	0	0	0	0}
{1	1	0	0	0	0	0	0	0}
}
{
{0	0	0	0	0	0	10	10	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	10	10	0	1	1	0}
{0	0	0	0	0	0	1	1	0}
{0	0	0	1	1	0	0	0	0}
{0	0	0	1	1	0	0	0	0}
{1	1	0	0	0	0	0	0	0}
{1	1	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
}
{
{0	10	10	0	0	0	0	0	0 }
{0	0	0	10	0	0	0	0	0 }
{0	0	0	0	10	0	0	0	0 }
{0	0	0	0	10	0	0	0	0 }
{0	0	0	0	0	10	0	0	0 }
{0	0	0	0	0	10	0	0	0 }
{0	0	0	0	0	10	0	0	0 }
{0	0	0	0	1	1	0	0	0 }
{0	0	0	0	1	1	0	0	0 }
}
